gene	term	evidence
Edn1	GO:0015758	IDA
Edn1	GO:0016049	ISO
Edn1	GO:0019229	IEA
Edn1	GO:0019233	ISO
Edn1	GO:0019722	ISO
Edn1	GO:0030072	ISO
Edn1	GO:0030185	ISO
Edn1	GO:0030335	ISO
Edn1	GO:0030818	IGI
Edn1	GO:0030818	IDA
Edn1	GO:0031583	IDA
Edn1	GO:0032269	ISO
Edn1	GO:0032308	ISO
Edn1	GO:0034392	ISO
Edn1	GO:0035556	ISO
Edn1	GO:0035810	IMP
Edn1	GO:0035810	IGI
Edn1	GO:0035815	IMP
Edn1	GO:0042045	ISO
Edn1	GO:0042310	ISO
Edn1	GO:0042310	ISO
Edn1	GO:0042313	ISO
Edn1	GO:0042474	IMP
Edn1	GO:0042482	ISO
Edn1	GO:0042554	ISO
Edn1	GO:0043179	IMP
Edn1	GO:0043406	ISO
Edn1	GO:0043507	ISO
Edn1	GO:0045793	ISO
Edn1	GO:0045840	ISO
Edn1	GO:0045944	ISO
Edn1	GO:0045987	ISO
Edn1	GO:0045987	IDA
Edn1	GO:0046887	ISO
Edn1	GO:0046888	ISO
Edn1	GO:0048016	ISO
Edn1	GO:0048514	IMP
Edn1	GO:0048661	ISO
Edn1	GO:0050880	IEA
Edn1	GO:0051216	IMP
Edn1	GO:0051482	IDA
Edn1	GO:0051771	ISO
Edn1	GO:0051899	ISO
Edn1	GO:0051930	ISO
Edn1	GO:0060298	ISO
Edn1	GO:0060585	ISO
Edn1	GO:0090023	ISO
Edn2	GO:0001516	IDA
Edn2	GO:0001516	ISO
Edn2	GO:0001543	ISO
Edn2	GO:0001659	IMP
Edn2	GO:0002690	ISO
Edn2	GO:0003100	ISO
Edn2	GO:0007204	ISO
Edn2	GO:0007205	ISO
Edn2	GO:0008217	ISO
Edn2	GO:0008284	ISO
Edn2	GO:0010460	ISO
Edn2	GO:0014824	ISO
Edn2	GO:0014826	ISO
Edn2	GO:0019221	ISO
Edn2	GO:0019229	IEA
Edn2	GO:0019722	ISO
Edn2	GO:0030593	ISO
Edn2	GO:0042116	ISO
Edn2	GO:0042310	ISO
Edn2	GO:0045987	IDA
Edn2	GO:0045987	ISO
Edn2	GO:0046887	ISO
Edn2	GO:0046888	ISO
Edn2	GO:0048016	ISO
Edn2	GO:0048246	ISO
Edn2	GO:0048286	IMP
Edn2	GO:0050880	IEA
Edn2	GO:0060585	ISO
Edn2	GO:0060585	IMP
Edn2	GO:0097009	IMP
Edn3	GO:0001755	IMP
Edn3	GO:0002690	ISO
Edn3	GO:0003100	ISO
Edn3	GO:0006874	IGI
Edn3	GO:0007166	ISO
Edn3	GO:0008284	ISO
Edn3	GO:0008284	IDA
Edn3	GO:0010460	ISO
Edn3	GO:0010468	ISO
Edn3	GO:0010961	IGI
Edn3	GO:0014826	ISO
Edn3	GO:0019229	IEA
Edn3	GO:0030072	ISO
Edn3	GO:0030182	IMP
Edn3	GO:0030318	IDA
Edn3	GO:0030334	IMP
Edn3	GO:0030593	ISO
Edn3	GO:0042310	ISO
Edn3	GO:0043406	ISO
Edn3	GO:0045597	ISO
Edn3	GO:0045840	ISO
Edn3	GO:0046887	ISO
Edn3	GO:0046888	ISO
Edn3	GO:0046928	ISO
Edn3	GO:0048016	ISO
Edn3	GO:0048070	IMP
Edn3	GO:0050880	IEA
Edn3	GO:1901381	IGI
Ednra	GO:0001569	IGI
Ednra	GO:0001666	IMP
Ednra	GO:0001701	IMP
Ednra	GO:0001821	ISO
Ednra	GO:0001934	ISO
Ednra	GO:0003094	ISO
Ednra	GO:0007165	IEA
Ednra	GO:0007186	TAS
Ednra	GO:0007204	ISO
Ednra	GO:0007205	ISO
Ednra	GO:0007266	ISO
Ednra	GO:0007507	IGI
Ednra	GO:0007585	IMP
Ednra	GO:0007585	IMP
Ednra	GO:0008217	IMP
Ednra	GO:0008284	ISO
Ednra	GO:0014032	IMP
Ednra	GO:0014032	IMP
Ednra	GO:0014032	IMP
Ednra	GO:0014824	ISO
Ednra	GO:0015758	IDA
Ednra	GO:0019233	ISO
Ednra	GO:0030818	IGI
Ednra	GO:0032496	ISO
Ednra	GO:0042310	ISO
Ednra	GO:0042310	ISO
Ednra	GO:0042310	IMP
Ednra	GO:0042482	ISO
Ednra	GO:0043066	ISO
Ednra	GO:0043084	ISO
Ednra	GO:0043278	ISO
Ednra	GO:0048144	ISO
Ednra	GO:0048484	IEA
Ednra	GO:0048659	ISO
Ednra	GO:0050678	ISO
Ednra	GO:0050729	ISO
Ednra	GO:0051281	ISO
Ednra	GO:0051482	ISO
Ednra	GO:0051928	ISO
Ednra	GO:0060322	IMP
Ednra	GO:0070374	ISO
Ednra	GO:0071260	ISO
Ednra	GO:0086100	ISO
Ednra	GO:0090023	ISO
Ednra	GO:0090184	ISO
Ednrb	GO:0000122	IDA
Ednrb	GO:0000122	ISO
Ednrb	GO:0001755	IMP
Ednrb	GO:0001934	ISO
Ednrb	GO:0006885	IMP
Ednrb	GO:0007165	IEA
Ednrb	GO:0007186	IGI
Ednrb	GO:0007186	IDA
Ednrb	GO:0007200	ISO
Ednrb	GO:0007204	ISO
Ednrb	GO:0007422	IMP
Ednrb	GO:0007497	IMP
Ednrb	GO:0008217	ISO
Ednrb	GO:0008217	IMP
Ednrb	GO:0008284	ISO
Ednrb	GO:0014043	IDA
Ednrb	GO:0014826	ISO
Ednrb	GO:0019233	ISO
Ednrb	GO:0019934	ISO
Ednrb	GO:0030318	ISO
Ednrb	GO:0030318	IMP
Ednrb	GO:0030318	IDA
Ednrb	GO:0031620	ISO
Ednrb	GO:0032269	ISO
Ednrb	GO:0032496	ISO
Ednrb	GO:0035645	IDA
Ednrb	GO:0035810	ISO
Ednrb	GO:0035815	ISO
Ednrb	GO:0042045	ISO
Ednrb	GO:0042310	ISO
Ednrb	GO:0042310	ISO
Ednrb	GO:0042311	ISO
Ednrb	GO:0043066	ISO
Ednrb	GO:0043473	IMP
Ednrb	GO:0043473	ISO
Ednrb	GO:0048066	IMP
Ednrb	GO:0048246	ISO
Ednrb	GO:0048265	ISO
Ednrb	GO:0048484	IDA
Ednrb	GO:0048484	ISO
Ednrb	GO:0050678	ISO
Ednrb	GO:0051930	ISO
Ednrb	GO:0060406	ISO
Ednrb	GO:0086100	ISO
Ednrb	GO:0086100	ISO
Edrf1	GO:0006351	IEA
Edrf1	GO:0006355	IEA
Edrf1	GO:0008150	ND
Eea1	GO:0006897	ISO
Eea1	GO:0006906	ISO
Eed	GO:0000122	ISO
Eed	GO:0006349	IMP
Eed	GO:0006351	IEA
Eed	GO:0006355	IEA
Eed	GO:0016568	IEA
Eed	GO:0016571	IMP
Eed	GO:0061087	IMP
Eef1a1	GO:0006412	IEA
Eef1a1	GO:0006414	IEA
Eef1a1	GO:0006414	IEA
Eef1a1	GO:0010942	ISO
Eef1a1	GO:0010976	ISO
Eef1a1	GO:0051260	ISO
Eef1a1	GO:0071364	ISO
Eef1a1	GO:1903427	ISO
Eef1a2	GO:0006412	IEA
Eef1a2	GO:0006414	IDA
Eef1a2	GO:0043065	IDA
Eef1a2	GO:0090218	ISO
Eef1b2	GO:0006412	IEA
Eef1b2	GO:0006414	IEA
Eef1b2	GO:0006414	IEA
Eef1d	GO:0006351	IEA
Eef1d	GO:0006355	IEA
Eef1d	GO:0006412	IEA
Eef1d	GO:0006414	IEA
Eef1d	GO:0006414	IEA
Eef1d	GO:0007165	ISO
Eef1d	GO:0009299	ISO
Eef1d	GO:0010941	ISO
Eef1d	GO:0043123	ISO
Eef1d	GO:0071479	ISO
Eef1e1	GO:0006281	NAS
Eef1e1	GO:0006412	IEA
Eef1e1	GO:0006749	IBA
Eef1e1	GO:0008285	IDA
Eef1e1	GO:0009790	NAS
Eef1e1	GO:0043065	IMP
Eef1e1	GO:0043517	IMP
Eef1e1	GO:2001235	IMP
Eef1g	GO:0006412	IEA
Eef1g	GO:0006749	IBA
Eef2	GO:0002244	IMP
Eef2	GO:0006412	IEA
Eef2	GO:0006414	IDA
Eef2	GO:0045727	ISO
Eef2	GO:0045727	ISO
Eef2	GO:2000767	ISO
Eef2k	GO:0006414	TAS
Eef2k	GO:0006468	IEA
Eef2k	GO:0016310	IEA
Eef2k	GO:0031952	IDA
Eef2k	GO:0043066	ISO
Eef2k	GO:0045807	ISO
Eef2k	GO:0046777	ISO
Eef2k	GO:0051965	ISO
Eef2k	GO:0061003	ISO
Eef2kmt	GO:0018023	ISO
Eef2kmt	GO:0032259	IEA
Eefsec	GO:0001514	IMP
Eefsec	GO:0001514	IDA
Eefsec	GO:0001514	IMP
Eefsec	GO:0001514	IMP
Eefsec	GO:0001514	IDA
Eefsec	GO:0006412	IEA
Eepd1	GO:0006281	IEA
Eepd1	GO:0008150	ND
Efcab1	GO:0008150	ND
Efcab10	GO:0008150	ND
Efcab11	GO:0008150	ND
Efcab12	GO:0008150	ND
Efcab14	GO:0008150	ND
Efcab2	GO:0008150	ND
Efcab3	GO:0008150	ND
Efcab5	GO:0008150	ND
Efcab6	GO:0006351	IEA
Efcab6	GO:0006355	IEA
Efcab6	GO:0008150	ND
Efcab7	GO:0008150	ND
Efcab8	GO:0008150	ND
Efcab9	GO:0008150	ND
Efcc1	GO:0008150	ND
Efemp1	GO:0006355	ISO
Efemp1	GO:0007173	ISO
Efemp1	GO:0008284	ISO
Efemp1	GO:0010977	ISO
Efemp1	GO:0018108	ISO
Efemp1	GO:0031346	ISO
Efemp1	GO:0032331	ISO
Efemp1	GO:1903975	ISO
Efhb	GO:0008150	ND
Efhc1	GO:0006874	NAS
Efhc1	GO:0021795	ISO
Efhc1	GO:0043065	NAS
Efhc2	GO:0008150	ND
Efhd1	GO:0031175	IMP
Efna1	GO:0000122	IMP
Efna1	GO:0000187	IDA
Efna1	GO:0001525	IEA
Efna1	GO:0003180	IMP
Efna1	GO:0003183	IMP
Efna1	GO:0003199	IMP
Efna1	GO:0007411	IBA
Efna1	GO:0010719	IMP
Efna1	GO:0014028	IGI
Efna1	GO:0016477	ISO
Efna1	GO:0030182	IDA
Efna1	GO:0033628	ISO
Efna1	GO:0034446	ISO
Efna1	GO:0043535	IDA
Efna1	GO:0045765	IDA
Efna1	GO:0048013	ISO
Efna1	GO:0048013	IDA
Efna1	GO:0048013	IDA
Efna1	GO:0048013	IDA
Efna1	GO:0050730	IDA
Efna1	GO:0050731	ISO
Efna1	GO:0050770	IDA
Efna1	GO:0061002	IDA
Efna2	GO:0007411	IBA
Efna2	GO:0030316	IDA
Efna2	GO:0030316	ISO
Efna2	GO:0046849	IDA
Efna2	GO:0046849	ISO
Efna2	GO:0048013	IDA
Efna2	GO:0048013	ISO
Efna3	GO:0007411	IBA
Efna3	GO:0045664	ISO
Efna3	GO:0048013	IDA
Efna4	GO:0007411	IBA
Efna4	GO:0048013	IBA
Efna5	GO:0007275	IEA
Efna5	GO:0007399	IEA
Efna5	GO:0007411	IMP
Efna5	GO:0007411	IDA
Efna5	GO:0007420	ISO
Efna5	GO:0022407	ISO
Efna5	GO:0022407	IDA
Efna5	GO:0030154	IEA
Efna5	GO:0031290	IDA
Efna5	GO:0032956	ISO
Efna5	GO:0032956	IDA
Efna5	GO:0043087	ISO
Efna5	GO:0043087	IDA
Efna5	GO:0048013	IDA
Efna5	GO:0048013	IDA
Efna5	GO:0048013	ISO
Efna5	GO:0048668	IDA
Efna5	GO:0048672	IMP
Efna5	GO:0050731	IDA
Efna5	GO:0051893	ISO
Efna5	GO:0051965	IDA
Efna5	GO:0061178	IMP
Efna5	GO:0070507	ISO
Efnb1	GO:0001755	IMP
Efnb1	GO:0007275	IEA
Efnb1	GO:0007399	ISO
Efnb1	GO:0007411	IMP
Efnb1	GO:0009880	IMP
Efnb1	GO:0030154	IEA
Efnb1	GO:0031295	IDA
Efnb1	GO:0042102	IDA
Efnb1	GO:0048013	IBA
Efnb2	GO:0001525	IEA
Efnb2	GO:0001945	IMP
Efnb2	GO:0002042	ISO
Efnb2	GO:0007155	ISO
Efnb2	GO:0007275	IEA
Efnb2	GO:0007399	IEA
Efnb2	GO:0007411	IBA
Efnb2	GO:0009887	IMP
Efnb2	GO:0010839	IMP
Efnb2	GO:0016477	IBA
Efnb2	GO:0030154	IEA
Efnb2	GO:0031295	IDA
Efnb2	GO:0048013	IBA
Efnb2	GO:0048013	ISO
Efnb2	GO:0048514	IMP
Efnb2	GO:0050920	ISO
Efnb2	GO:0072178	IMP
Efnb2	GO:2000727	IMP
Efnb3	GO:0007275	IEA
Efnb3	GO:0007399	IEA
Efnb3	GO:0007411	IMP
Efnb3	GO:0007411	IMP
Efnb3	GO:0007628	IMP
Efnb3	GO:0007628	IMP
Efnb3	GO:0016198	IMP
Efnb3	GO:0030154	IEA
Efnb3	GO:0031295	IDA
Efnb3	GO:0048013	IBA
Efnb3	GO:0048013	ISO
Efr3a	GO:0016337	ISO
Efr3b	GO:0008150	ND
Efs	GO:0007155	IEA
Eftud1	GO:0006412	IEA
Eftud1	GO:0006414	IEA
Eftud1	GO:0042254	IEA
Eftud1	GO:0042256	IBA
Eftud1	GO:0042256	ISO
Eftud2	GO:0006397	IEA
Eftud2	GO:0008380	IEA
Egf	GO:0000186	IDA
Egf	GO:0000187	IDA
Egf	GO:0001525	ISO
Egf	GO:0007173	ISO
Egf	GO:0007173	IGI
Egf	GO:0007173	IDA
Egf	GO:0007173	IDA
Egf	GO:0007262	IDA
Egf	GO:0008284	IDA
Egf	GO:0008284	IGI
Egf	GO:0008284	IGI
Egf	GO:0008284	IGI
Egf	GO:0008284	IDA
Egf	GO:0008284	ISO
Egf	GO:0010800	ISO
Egf	GO:0018108	IDA
Egf	GO:0021940	IDA
Egf	GO:0035413	ISO
Egf	GO:0042327	ISO
Egf	GO:0043388	IDA
Egf	GO:0043406	ISO
Egf	GO:0044332	IBA
Egf	GO:0045741	ISO
Egf	GO:0045840	ISO
Egf	GO:0045893	ISO
Egf	GO:0048146	ISO
Egf	GO:0048754	IDA
Egf	GO:0050708	ISO
Egf	GO:0050730	IDA
Egf	GO:0050731	IDA
Egf	GO:0051048	ISO
Egf	GO:0051223	ISO
Egf	GO:0060070	IBA
Egf	GO:0060749	IGI
Egf	GO:0070371	ISO
Egf	GO:0090279	ISO
Egf	GO:0090370	IDA
Egf	GO:1900127	ISO
Egf	GO:2000008	ISO
Egf	GO:2000060	IDA
Egf	GO:2000573	ISO
Egfbp2	GO:0006508	IEA
Egfbp2	GO:0006508	IEA
Egfbp2	GO:0031638	IDA
Egfbp2	GO:0031638	IDA
Egfbp2	GO:0031638	IDA
Egfem1	GO:0008150	ND
Egfl6	GO:0007155	IEA
Egfl6	GO:0007275	IEA
Egfl6	GO:0010811	IDA
Egfl6	GO:0030154	IEA
Egfl6	GO:0030198	IDA
Egfl7	GO:0001525	IEA
Egfl7	GO:0001938	ISO
Egfl7	GO:0007155	IEA
Egfl7	GO:0007275	IEA
Egfl7	GO:0030154	IEA
Egfl7	GO:0030334	TAS
Egfl7	GO:0030336	IDA
Egfl7	GO:0045746	ISO
Egfl8	GO:0008150	ND
Egflam	GO:0010811	IDA
Egflam	GO:0019800	IDA
Egflam	GO:0030198	IDA
Egfr	GO:0000186	ISO
Egfr	GO:0000902	IGI
Egfr	GO:0001892	IMP
Egfr	GO:0001934	ISO
Egfr	GO:0001942	IGI
Egfr	GO:0001942	IMP
Egfr	GO:0006412	ISO
Egfr	GO:0006468	IEA
Egfr	GO:0007165	ISO
Egfr	GO:0007165	ISO
Egfr	GO:0007165	IDA
Egfr	GO:0007166	ISO
Egfr	GO:0007169	IEA
Egfr	GO:0007173	IDA
Egfr	GO:0007173	ISO
Egfr	GO:0007173	IDA
Egfr	GO:0007173	IGI
Egfr	GO:0007173	ISO
Egfr	GO:0007173	IMP
Egfr	GO:0007275	IEA
Egfr	GO:0007435	IMP
Egfr	GO:0007611	ISO
Egfr	GO:0008283	ISO
Egfr	GO:0008284	IGI
Egfr	GO:0008284	IDA
Egfr	GO:0008284	IGI
Egfr	GO:0008284	ISO
Egfr	GO:0008544	IMP
Egfr	GO:0010960	ISO
Egfr	GO:0016310	IEA
Egfr	GO:0016337	ISO
Egfr	GO:0018108	ISO
Egfr	GO:0018108	ISO
Egfr	GO:0021795	IMP
Egfr	GO:0030335	ISO
Egfr	GO:0031659	ISO
Egfr	GO:0032930	ISO
Egfr	GO:0035413	ISO
Egfr	GO:0035556	ISO
Egfr	GO:0042060	ISO
Egfr	GO:0042127	IGI
Egfr	GO:0042177	ISO
Egfr	GO:0042327	ISO
Egfr	GO:0042698	ISO
Egfr	GO:0043066	ISO
Egfr	GO:0043066	ISO
Egfr	GO:0043406	ISO
Egfr	GO:0045429	ISO
Egfr	GO:0045739	ISO
Egfr	GO:0045740	ISO
Egfr	GO:0045780	ISO
Egfr	GO:0045907	ISO
Egfr	GO:0045909	ISO
Egfr	GO:0045930	ISO
Egfr	GO:0045944	ISO
Egfr	GO:0046777	ISO
Egfr	GO:0046777	IDA
Egfr	GO:0046777	ISO
Egfr	GO:0048143	ISO
Egfr	GO:0048146	IMP
Egfr	GO:0048546	IMP
Egfr	GO:0048661	ISO
Egfr	GO:0048812	ISO
Egfr	GO:0050679	ISO
Egfr	GO:0050679	IMP
Egfr	GO:0050729	ISO
Egfr	GO:0050730	IMP
Egfr	GO:0050730	ISO
Egfr	GO:0050999	ISO
Egfr	GO:0051592	ISO
Egfr	GO:0051897	ISO
Egfr	GO:0051968	ISO
Egfr	GO:0060571	IMP
Egfr	GO:0061029	IGI
Egfr	GO:0070141	ISO
Egfr	GO:0070374	ISO
Egfr	GO:0071230	IDA
Egfr	GO:0071364	ISO
Egfr	GO:0071392	ISO
Egfr	GO:1902722	ISO
Egln1	GO:0001666	ISO
Egln1	GO:0001666	ISO
Egln1	GO:0018401	ISO
Egln1	GO:0019511	ISO
Egln1	GO:0030821	ISO
Egln1	GO:0032364	ISO
Egln1	GO:0043433	ISO
Egln1	GO:0043433	ISO
Egln1	GO:0045765	IMP
Egln1	GO:0051344	ISO
Egln1	GO:0055008	IMP
Egln1	GO:0055114	IEA
Egln1	GO:0055114	IEA
Egln1	GO:0060347	IMP
Egln1	GO:0060412	IMP
Egln1	GO:0060711	IMP
Egln1	GO:0071731	ISO
Egln2	GO:0001666	ISO
Egln2	GO:0001666	ISO
Egln2	GO:0018401	ISO
Egln2	GO:0043523	ISO
Egln2	GO:0045454	ISO
Egln2	GO:0045732	ISO
Egln2	GO:0055114	IEA
Egln2	GO:0055114	IEA
Egln3	GO:0001666	ISO
Egln3	GO:0006915	IEA
Egln3	GO:0006974	IEA
Egln3	GO:0018126	ISO
Egln3	GO:0018401	ISO
Egln3	GO:0019511	ISO
Egln3	GO:0042127	ISO
Egln3	GO:0042127	IMP
Egln3	GO:0043523	IMP
Egln3	GO:0055114	IEA
Egln3	GO:0055114	IEA
Egr1	GO:0000122	IDA
Egr1	GO:0006351	IEA
Egr1	GO:0006355	IMP
Egr1	GO:0006366	ISO
Egr1	GO:0007611	ISO
Egr1	GO:0007616	ISO
Egr1	GO:0009749	IDA
Egr1	GO:0010628	ISO
Egr1	GO:0010942	ISO
Egr1	GO:0014911	ISO
Egr1	GO:0030217	IMP
Egr1	GO:0030509	IDA
Egr1	GO:0032868	IDA
Egr1	GO:0033233	ISO
Egr1	GO:0035914	IMP
Egr1	GO:0042981	IMP
Egr1	GO:0043525	ISO
Egr1	GO:0045893	ISO
Egr1	GO:0045893	ISO
Egr1	GO:0045893	IDA
Egr1	GO:0045893	IMP
Egr1	GO:0045893	IDA
Egr1	GO:0045944	ISO
Egr1	GO:0045944	ISO
Egr1	GO:0045944	IDA
Egr1	GO:0045944	IMP
Egr1	GO:0048169	ISO
Egr1	GO:0048661	ISO
Egr1	GO:0061418	IDA
Egr1	GO:0070498	ISO
Egr1	GO:0071310	IDA
Egr1	GO:0071480	IMP
Egr1	GO:0071504	ISO
Egr1	GO:0071506	ISO
Egr1	GO:0072110	ISO
Egr1	GO:0072303	ISO
Egr1	GO:0090090	IMP
Egr2	GO:0006351	IEA
Egr2	GO:0006355	IMP
Egr2	GO:0006355	IMP
Egr2	GO:0006366	IDA
Egr2	GO:0006611	IDA
Egr2	GO:0007622	IMP
Egr2	GO:0007622	IDA
Egr2	GO:0008045	IGI
Egr2	GO:0014037	IMP
Egr2	GO:0021569	IGI
Egr2	GO:0021612	IGI
Egr2	GO:0021660	IMP
Egr2	GO:0021666	IMP
Egr2	GO:0030278	IMP
Egr2	GO:0032868	ISO
Egr2	GO:0035284	IMP
Egr2	GO:0035914	IMP
Egr2	GO:0042552	IMP
Egr2	GO:0042552	IMP
Egr2	GO:0045444	IMP
Egr2	GO:0045893	IDA
Egr2	GO:0045944	ISO
Egr2	GO:0045944	IDA
Egr2	GO:0071310	IDA
Egr3	GO:0001938	ISO
Egr3	GO:0002042	ISO
Egr3	GO:0006351	IEA
Egr3	GO:0006355	IEA
Egr3	GO:0007274	IMP
Egr3	GO:0007422	IMP
Egr3	GO:0033089	IMP
Egr3	GO:0035767	ISO
Egr3	GO:0035924	ISO
Egr3	GO:0043066	ISO
Egr3	GO:0044344	ISO
Egr3	GO:0045586	IDA
Egr4	GO:0006351	IEA
Egr4	GO:0006355	IEA
Egr4	GO:0045944	ISO
Ehbp1	GO:0008150	ND
Ehbp1l1	GO:0008150	ND
Ehd1	GO:0006886	ISO
Ehd1	GO:0006897	IDA
Ehd1	GO:0006897	ISO
Ehd1	GO:0010886	IMP
Ehd1	GO:0016197	IDA
Ehd1	GO:0030030	IEA
Ehd1	GO:0031175	ISO
Ehd1	GO:0032456	ISO
Ehd1	GO:0034383	IMP
Ehd1	GO:0042384	ISO
Ehd1	GO:0042632	IMP
Ehd1	GO:0051260	ISO
Ehd1	GO:0061512	ISO
Ehd1	GO:1901741	IMP
Ehd1	GO:1990090	ISO
Ehd1	GO:2001137	IMP
Ehd2	GO:0006897	IDA
Ehd2	GO:0006897	IDA
Ehd2	GO:0030036	IEA
Ehd2	GO:0030866	IDA
Ehd2	GO:0032456	ISO
Ehd2	GO:0072659	IDA
Ehd2	GO:0097320	IDA
Ehd2	GO:1901741	IMP
Ehd2	GO:2001137	IMP
Ehd3	GO:0030030	IEA
Ehd3	GO:0032456	ISO
Ehd3	GO:0042384	ISO
Ehd3	GO:0051260	ISO
Ehd3	GO:0072661	ISO
Ehd3	GO:0072661	IMP
Ehd3	GO:0086036	IMP
Ehd3	GO:0086036	ISO
Ehd4	GO:0006907	ISO
Ehd4	GO:0030100	ISO
Ehd4	GO:0032456	ISO
Ehd4	GO:0050731	ISO
Ehd4	GO:0051260	ISO
Ehd4	GO:0071363	ISO
Ehf	GO:0006351	IEA
Ehf	GO:0006355	IEA
Ehf	GO:0006355	IEA
Ehf	GO:0006357	IBA
Ehf	GO:0006366	ISO
Ehf	GO:0030154	IBA
Ehf	GO:0045893	ISO
Ehf	GO:0045944	ISO
Ehhadh	GO:0006475	ISO
Ehhadh	GO:0006629	IEA
Ehhadh	GO:0006631	IEA
Ehhadh	GO:0006631	IEA
Ehhadh	GO:0006635	TAS
Ehhadh	GO:0006635	IMP
Ehhadh	GO:0006637	TAS
Ehhadh	GO:0008152	IEA
Ehhadh	GO:0008152	IEA
Ehhadh	GO:0055114	IEA
Ehhadh	GO:0055114	IEA
Ehmt1	GO:0000122	IMP
Ehmt1	GO:0006306	IDA
Ehmt1	GO:0009790	IMP
Ehmt1	GO:0016568	ISO
Ehmt1	GO:0016571	ISO
Ehmt1	GO:0018026	IMP
Ehmt1	GO:0018027	IMP
Ehmt1	GO:0018027	ISO
Ehmt1	GO:0032259	IEA
Ehmt1	GO:0034968	IEA
Ehmt1	GO:0045892	IMP
Ehmt2	GO:0000122	IMP
Ehmt2	GO:0000122	IMP
Ehmt2	GO:0000122	ISO
Ehmt2	GO:0006275	ISO
Ehmt2	GO:0006275	IMP
Ehmt2	GO:0006306	IDA
Ehmt2	GO:0006357	IMP
Ehmt2	GO:0007130	IMP
Ehmt2	GO:0007281	IMP
Ehmt2	GO:0007286	IMP
Ehmt2	GO:0007616	ISO
Ehmt2	GO:0009267	ISO
Ehmt2	GO:0009566	IMP
Ehmt2	GO:0010424	IMP
Ehmt2	GO:0016568	IEA
Ehmt2	GO:0016571	IMP
Ehmt2	GO:0016571	ISO
Ehmt2	GO:0018027	ISO
Ehmt2	GO:0032259	IEA
Ehmt2	GO:0034968	ISO
Ehmt2	GO:0035265	IMP
Ehmt2	GO:0035690	ISO
Ehmt2	GO:0044030	ISO
Ehmt2	GO:0051567	IMP
Ehmt2	GO:0051567	IMP
Ehmt2	GO:0051567	IMP
Ehmt2	GO:0051569	ISO
Ehmt2	GO:0051570	ISO
Ehmt2	GO:0070734	IMP
Ehmt2	GO:1902902	IMP
Ei24	GO:0006914	IMP
Ei24	GO:0006915	IEA
Ei24	GO:0008630	IDA
Ei24	GO:0030308	ISS
Ei24	GO:0042493	IMP
Ei24	GO:0050885	IMP
Ei24	GO:0071494	IGI
Ei24	GO:2001244	IMP
Eid1	GO:0000122	ISO
Eid1	GO:0006351	IEA
Eid1	GO:0006355	IEA
Eid1	GO:0007049	IEA
Eid1	GO:0030154	ISO
Eid1	GO:0035065	ISO
Eid1	GO:0045892	ISO
Eid2	GO:0000122	ISO
Eid2	GO:0006351	IEA
Eid2	GO:0006355	IEA
Eid2	GO:0007181	ISO
Eid2	GO:0007183	ISO
Eid2	GO:0007275	IEA
Eid2	GO:0007517	IEA
Eid2	GO:0017015	ISO
Eid2	GO:0030154	IEA
Eid2	GO:0030512	ISO
Eid2	GO:0042127	ISO
Eid2	GO:0045892	ISO
Eid2b	GO:0008150	ND
Eid3	GO:0006281	IEA
Eid3	GO:0006281	IEA
Eid3	GO:0006310	IEA
Eid3	GO:0006351	IEA
Eid3	GO:0006355	IEA
Eid3	GO:0006974	IEA
Eid3	GO:0008150	ND
Eif1	GO:0006412	IEA
Eif1	GO:0006413	IEA
Eif1	GO:0006413	IEA
Eif1	GO:0009048	IMP
Eif1a	GO:0006412	IEA
Eif1a	GO:0006413	IEA
Eif1a	GO:0006413	IEA
Eif1ad	GO:0006413	IEA
Eif1ax	GO:0006412	IEA
Eif1ax	GO:0006413	IEA
Eif1ax	GO:0006413	IEA
Eif1b	GO:0006412	IEA
Eif1b	GO:0006413	IEA
Eif1b	GO:0006413	IEA
Eif1b	GO:0008150	ND
Eif2a	GO:0006412	IDA
Eif2a	GO:0006413	IEA
Eif2a	GO:0006417	ISO
Eif2a	GO:0006468	IDA
Eif2a	GO:0009967	IDA
Eif2a	GO:0032933	IDA
Eif2a	GO:0042255	ISO
Eif2ak1	GO:0002526	IMP
Eif2ak1	GO:0006417	IMP
Eif2ak1	GO:0006468	IEA
Eif2ak1	GO:0006909	IMP
Eif2ak1	GO:0008285	IDA
Eif2ak1	GO:0010998	ISO
Eif2ak1	GO:0010998	ISO
Eif2ak1	GO:0010999	IGI
Eif2ak1	GO:0016310	IEA
Eif2ak1	GO:0017148	IEA
Eif2ak1	GO:0030225	IMP
Eif2ak1	GO:0046501	IGI
Eif2ak1	GO:0046984	IGI
Eif2ak1	GO:0046986	IDA
Eif2ak1	GO:0055072	IMP
Eif2ak2	GO:0000186	ISO
Eif2ak2	GO:0001819	IMP
Eif2ak2	GO:0002376	IEA
Eif2ak2	GO:0006351	IEA
Eif2ak2	GO:0006355	IEA
Eif2ak2	GO:0006412	IDA
Eif2ak2	GO:0006468	IDA
Eif2ak2	GO:0006468	ISO
Eif2ak2	GO:0006468	IDA
Eif2ak2	GO:0009615	ISO
Eif2ak2	GO:0009636	ISO
Eif2ak2	GO:0010998	ISO
Eif2ak2	GO:0016310	IEA
Eif2ak2	GO:0017148	ISO
Eif2ak2	GO:0030968	IDA
Eif2ak2	GO:0032496	ISO
Eif2ak2	GO:0032722	IMP
