EntrezGene ID	Affy HTA-2_0 probeset
10959	18670867
10959	18670865
10959	18670866
10959	18670871
10959	18670869
10959	18670874
10959	TC12000988.hg
10959	18670872
10959	18671949
10959	18671943
10959	18671940
10959	18671939
10959	18671942
10959	18671941
10959	18671936
10959	18671937
10959	18671938
10959	18671935
10959	18670868
55288	TC17000373.hg
55288	
6418	TC09000696.hg
6418	TC05003156.hg
6418	TC09000697.hg
6418	
55314	
55314	TC04002939.hg
10288	TC19002579.hg
10288	TC19001842.hg
25957	TC06001964.hg
25957	
441581	TC04001840.hg
441581	TCUn_gl000228000012.hg
441581	TC10001794.hg
132884	TC04000996.hg
101928009	TC01001249.hg
101928009	TC01004753.hg
2982	
2982	TC04000787.hg
2982	TC04002283.hg
253461	TC03002566.hg
253461	
5423	
221079	TC10001924.hg
221079	TC10000140.hg
57003	TC17001785.hg
57003	
114881	TC17001626.hg
114881	
8838	TC06000894.hg
8838	
171019	TC05000617.hg
171019	
105379194	TC05001835.hg
400720	
400720	TC19001896.hg
440560	TC01002214.hg
440560	TC01000171.hg
91749	TC06000890.hg
150147	TC21000996.hg
150147	TC21000482.hg
100505893	TC04001934.hg
100505893	TC04000159.hg
26045	TC05001836.hg
26045	
1006	TC16001161.hg
1006	
6744	
6744	TC02001086.hg
79677	TC02001605.hg
79677	TC02004076.hg
79677	
4678	
4678	TC01000575.hg
10866	TC6_cox_hap2000061.hg
10866	TC06004072.hg
10866	TC6_mcf_hap5000046.hg
10866	TC6_ssto_hap7000048.hg
10866	TC06002710.hg
10026	TC01002796.hg
10026	
51564	
56886	
56886	TC02003566.hg
56886	TC02000791.hg
102724710	TC08001419.hg
55322	TC05000134.hg
55322	
1995	TC19001185.hg
1995	
89766	TC21000197.hg
89766	
6248	ADDON002527.hg
85377	
85377	TC22000293.hg
221960	
6296	
6296	TC16001441.hg
6296	TC16000222.hg
6296	TC16000223.hg
8314	TC03002916.hg
8314	TC03001453.hg
8314	
51663	TC05001235.hg
51663	
63925	TC20000894.hg
63925	
100189589	
100189589	TC02003336.hg
100189589	TC02000456.hg
10590	TC06000157.hg
1573	TC01002717.hg
1573	
24	TC01002883.hg
24	
161003	TC13000583.hg
22907	
22907	TC03000272.hg
22907	TC03000273.hg
4956	TC08000635.hg
4956	
57216	TC01001369.hg
57216	
390067	TC11001340.hg
390067	ADDON002526.hg
149950	TC20001192.hg
149950	TC20000214.hg
79092	
79092	TC17000916.hg
83447	TC04000642.hg
7056	TC20000702.hg
9860	TC01000998.hg
9860	TC01004637.hg
9860	
29924	TC19002245.hg
29924	TC19000907.hg
29924	
728403	TC0Y000366.hg
728403	TC0Y000038.hg
728403	TC0Y000248.hg
728403	TC0Y000363.hg
728403	TC0Y000367.hg
728403	TC0Y000365.hg
728403	TC0Y000036.hg
728403	TC0Y000362.hg
728403	TC0Y000025.hg
55997	TC02002344.hg
55997	TC02000813.hg
6610	TC06000876.hg
6610	
23254	
23254	TC01000184.hg
11322	TC17001912.hg
11322	TC17002799.hg
11322	TC17001913.hg
11322	
1053	TC14000950.hg
257144	TC03001646.hg
4615	TC03000187.hg
4615	
101927207	TC17002692.hg
101927207	TC17001666.hg
54742	TC08000809.hg
54742	
79345	TC11001335.hg
79345	TC11003028.hg
143630	TC11001339.hg
6329	TC17001793.hg
6329	
5052	TC01002611.hg
5052	
390063	TC11001337.hg
5453	TC01002531.hg
5453	TC01005412.hg
5453	TC01005413.hg
641	TC15000868.hg
641	
441369	
441369	TC08002423.hg
441369	TC08001422.hg
22976	TC07002054.hg
22976	
26151	TC17001862.hg
26151	
85569	TC19000919.hg
85569	
57561	TC05001590.hg
57561	
1605	
1605	TC03000295.hg
97	
27000	
27000	TC07001718.hg
83878	TC19001271.hg
83878	
4070	TC01002706.hg
4070	ADDON002870.hg
55010	TC12000795.hg
55010	
154790	TC07000876.hg
154790	
286097	TC08000123.hg
286097	
340665	TC10000662.hg
64799	
64799	TC15000623.hg
53840	TC11002538.hg
53840	TC11003442.hg
53840	
11015	TC22000301.hg
11015	
2693	TC03002005.hg
5133	TC02002960.hg
728888	TC16001838.hg
728888	TC16001004.hg
728888	TC16001023.hg
728888	TC16002065.hg
7805	TC01002441.hg
7805	
10610	
10610	TC17001903.hg
645949	TC02004102.hg
645949	TC02001631.hg
22927	
22927	TC09000480.hg
346171	TC6_mann_hap4000101.hg
346171	TC6_dbb_hap3000112.hg
346171	TC6_ssto_hap7000104.hg
346171	TC6_cox_hap2000123.hg
346171	TC6_qbl_hap6000113.hg
346171	TC06001486.hg
346171	TC6_apd_hap1000061.hg
346171	TC6_mcf_hap5000105.hg
91695	TC22001367.hg
91695	ADDON002113.hg
91695	TC22000847.hg
80263	
80263	TC01003034.hg
100507588	TC19000141.hg
100507588	TC19001962.hg
9874	TC02002521.hg
9874	
2717	TC0X001219.hg
2717	
26149	TC09002500.hg
26149	TC09001100.hg
26149	TC09001095.hg
26149	TC09001104.hg
26149	ADDON001654.hg
27240	TC09001055.hg
27240	
5606	TC17000297.hg
5606	TC17002123.hg
5606	
9365	TC13000113.hg
147744	TC19000895.hg
5157	TC08000128.hg
5157	
130888	TC02001371.hg
130888	
2167	TC08001365.hg
101927482	ADDON000704.hg
101927482	TC02003758.hg
101927482	TC02001140.hg
101927482	ADDON001334.hg
118670	TC10000894.hg
8729	TC10000752.hg
8729	
23014	TC12002013.hg
23014	
79084	TC01002985.hg
79084	
729950	TC18000658.hg
729950	TC18000112.hg
646486	TC08001366.hg
80852	TC03001197.hg
80852	
9356	TC11001886.hg
9356	
101928476	TC01005681.hg
101928476	TC01002936.hg
101928476	
657	TC11003386.hg
657	TC11002378.hg
657	TC10000609.hg
657	
79679	TC01003035.hg
79679	TC01005736.hg
79679	
83417	TC01003363.hg
83417	
2587	TC18000259.hg
2587	TC18000784.hg
2587	
9204	TC01006349.hg
9204	
3423	TC0X002343.hg
3423	TC0X002267.hg
3423	
3423	TC0X002268.hg
101929698	TC20001190.hg
646480	TC08001364.hg
105372257	
55732	TC01001476.hg
55732	
57451	TC05000914.hg
57451	
219844	TC11001164.hg
5375	TC08001363.hg
57478	TC16000959.hg
57478	
10058	TC02005056.hg
10058	
1292	TC21000253.hg
1292	
7289	
7289	TC12003230.hg
9152	TC11000258.hg
9152	
29128	TC19000097.hg
29128	
8839	TC20000335.hg
8839	
388564	TC19001871.hg
10493	TC17001552.hg
10493	
326342	TC19002308.hg
326342	TC19001106.hg
23241	TC14000834.hg
23241	
115024	
115024	TC17001518.hg
115024	TC17002634.hg
51729	TC12001273.hg
51729	
80129	TC06001103.hg
80129	
84842	TC01000571.hg
84842	ADDON002775.hg
80723	TC03000736.hg
80723	
130733	
130733	TC02000251.hg
7873	TC03000319.hg
7873	
7767	TC19000616.hg
7767	
10613	TC10002930.hg
10613	
9033	TC10001591.hg
9033	
100505648	TC15002498.hg
100505648	TC15001241.hg
57688	TC05000262.hg
1088	TC19001576.hg
1088	TC19002493.hg
1088	
57520	TC02002638.hg
57520	
168090	
168090	TC06002296.hg
7287	
7287	TC06001664.hg
92370	
50856	TC12000119.hg
50856	
9369	
151295	TC02005054.hg
151295	
1025	TC09000671.hg
1025	
10840	
10840	TC03001733.hg
8727	TC09001457.hg
8727	
25948	TC07001261.hg
25948	
7175	TC01003636.hg
7175	TC01005999.hg
7175	
83860	TC10001880.hg
83860	TC10000068.hg
100128569	TC19000071.hg
55283	TC01005594.hg
55283	
55283	TC01002825.hg
7265	TC05000891.hg
7265	
5202	
5202	TC01003416.hg
5311	TC04000480.hg
5311	
124817	TC17000537.hg
124817	
84284	
84284	TC01001926.hg
7423	TC11000589.hg
7423	
26032	TC03001274.hg
10465	
10465	TC01000529.hg
474	ADDON002931.hg
474	TC04000499.hg
65998	TC11003190.hg
65998	TC11003189.hg
65998	TC11001895.hg
65998	
8560	
8560	TC01001842.hg
10051	TC03000875.hg
10051	TC03000874.hg
10051	TC03000873.hg
10051	
118788	TC10001559.hg
118788	
54845	TC08000575.hg
54845	
729648	
729648	TC19001152.hg
93349	TC02005010.hg
93349	
5906	TC01000979.hg
5906	
5906	TC01004621.hg
23270	TC06002046.hg
23270	ADDON002588.hg
23270	TC06003823.hg
100127206	TC05002615.hg
100127206	TC05000618.hg
103689846	TC05001755.hg
9191	
9191	TC01003417.hg
6474	TC03001946.hg
6474	
574538	
1500	TC11002681.hg
1500	
101928612	TC09001737.hg
101928612	ADDON001075.hg
101928612	TC09002859.hg
6853	TC0X000997.hg
339442	TC01002532.hg
10067	TC01003310.hg
22868	TC02001221.hg
22868	
7768	
7768	TC19000617.hg
7768	TC19000618.hg
10927	
10927	TC09000411.hg
51295	TC19002679.hg
51295	TC19002336.hg
51295	
100507103	TC09002655.hg
100507103	ADDON001058.hg
100507103	ADDON001689.hg
100507103	TC09001322.hg
51162	TC09002355.hg
51162	TC09000817.hg
51162	
51162	TC09000818.hg
25974	TC01000573.hg
25974	
7270	TC09001674.hg
7270	
100131096	TC17001912.hg
100131096	TC17002799.hg
144097	TC11000576.hg
144097	
5501	TC12001968.hg
5501	
285755	TC06002001.hg
285755	
574406	TC01003204.hg
1993	
1993	TC09000968.hg
4261	TC16001412.hg
4261	TC16000158.hg
4261	
4261	TC16001411.hg
337876	TC05000619.hg
337876	
100505385	
60484	TC01001324.hg
60484	
65260	TC01002660.hg
148870	TC01000072.hg
5685	
5685	TC15000731.hg
149620	TC01004620.hg
149620	TC01000973.hg
149620	
5462	TC08000748.hg
5462	TC06003584.hg
57690	TC17002389.hg
57690	TC17000892.hg
57690	
126321	
126321	TC19001045.hg
126321	TC19002294.hg
54165	TC03002052.hg
54165	TC03003243.hg
54165	
727677	
727677	TC08001629.hg
90678	TC09002268.hg
90678	TC09000666.hg
90678	
6778	TC12002913.hg
6778	TC12001620.hg
6778	
6515	TC12001170.hg
6515	TC12002734.hg
6515	
3570	TC01001276.hg
3570	
1285	TC02001361.hg
1285	
92689	
92689	TC04001986.hg
92689	TC04000222.hg
9482	TC17002482.hg
9482	TC17001125.hg
9482	
23515	
23515	TC21001062.hg
8987	
728730	TC02003174.hg
728730	
83637	
83637	TC07000277.hg
4817	
4817	TC01001377.hg
3155	TC01005330.hg
3155	
8997	
8997	TC03002503.hg
8997	TC03002504.hg
8997	TC03000642.hg
54507	
54507	TC01001191.hg
54507	TC01001190.hg
57614	TC18000220.hg
57614	TC18000748.hg
57614	
516	TC17002260.hg
516	TC17000633.hg
516	
79718	TC03002022.hg
79718	
23191	TC15000028.hg
78999	
78999	TC11002732.hg
78999	TC11000675.hg
283629	TC14000164.hg
283629	
343521	TC01002601.hg
343521	ADDON002854.hg
23318	
23318	TC01005489.hg
23318	TC01002659.hg
22895	
22895	TC12000883.hg
22849	TC10001526.hg
57707	TC16001313.hg
57707	
1616	TC06001586.hg
1616	TC6_qbl_hap6000198.hg
1616	TC6_dbb_hap3000196.hg
1616	TC6_cox_hap2000210.hg
1616	TC6_mcf_hap5000185.hg
1616	TC06003607.hg
1616	TC6_ssto_hap7000175.hg
80119	TC15001555.hg
80119	
4942	
101805488	
54407	TC12001427.hg
54407	
2962	TC19001094.hg
2962	
59351	TC06002158.hg
101926903	TC03000597.hg
400410	TC15002652.hg
375611	TC07001719.hg
375611	
115	
115	TC16000824.hg
83480	TC11002424.hg
57221	TC06003087.hg
57221	TC06001029.hg
22917	TC11000519.hg
22917	
8788	
8788	TC14001858.hg
8788	TC14000644.hg
148109	TC19001441.hg
55576	TC12000799.hg
55576	
55183	TC02000939.hg
55183	
55183	TC02003637.hg
29935	TC0X000465.hg
84333	
84333	TC10000652.hg
84333	TC10002216.hg
654231	TC07000057.hg
55898	
55898	TC15000873.hg
55605	
55605	TC12001391.hg
2848	ADDON000027.hg
2848	TC01001652.hg
6159	
6159	TC03001444.hg
401103	TC03002049.hg
401103	TC03003238.hg
105374244	TC03002050.hg
105374244	TC03003239.hg
348180	TC16000683.hg
348180	
80321	TC03001823.hg
80321	
84313	TC17000535.hg
84313	
9576	
9576	TC10001935.hg
9576	TC10000157.hg
55422	
55422	TC19002226.hg
80335	TC03001449.hg
80335	TC03001450.hg
80335	
1395	TC07002870.hg
1395	TC07001252.hg
100129583	
284344	TC19001583.hg
284344	TC19002496.hg
284344	TC19002497.hg
55755	TC09001536.hg
55755	
10768	TC01000956.hg
10768	
3040	TC16000007.hg
3040	TC16000008.hg
401	TC11003239.hg
401	TC11002056.hg
25962	TC08001434.hg
25962	
2845	TC07000691.hg
23114	
23114	TC01004965.hg
9626	TC03001634.hg
9626	
5140	TC11000214.hg
5140	
84561	
84561	TC03003391.hg
746	
746	TC11001857.hg
5173	TC20000558.hg
5173	
81034	TC08001507.hg
81034	
123876	
123876	TC16000219.hg
123876	TC16001440.hg
3218	
3218	TC17001646.hg
815	TC05001934.hg
815	
117177	TC12003251.hg
117177	
117177	TC12002441.hg
3219	TC17001647.hg
23043	TC03003206.hg
23043	TC03001998.hg
23043	
80854	TC04001583.hg
80854	
80854	TC04002748.hg
3047	
126526	TC19001536.hg
126526	
10548	TC14002340.hg
10548	
7565	
7565	TC19002662.hg
81669	
81669	TC01002095.hg
11062	
11062	TC07000692.hg
112755	TC16001047.hg
112755	
55164	
55164	TC03001557.hg
5471	TC04001220.hg
5471	
51747	TC17000675.hg
51747	TC17002271.hg
51747	TC17002272.hg
51747	
57463	TC01002957.hg
100128098	TC10000127.hg
100128098	TC10001920.hg
100128098	
54704	
54704	TC08000571.hg
11218	
11218	TC01000981.hg
55114	TC16000972.hg
55114	
6929	TC19002285.hg
6929	TC19001011.hg
6929	
338596	
338596	TC10001074.hg
7547	TC0X000669.hg
7547	
3659	
3659	TC05001767.hg
54856	TC01006306.hg
54856	
339327	
339327	TC19000558.hg
339327	TC19002133.hg
3843	
545	
545	TC03001854.hg
5887	
5887	TC09000545.hg
3661	
3661	TC19001722.hg
285834	TC06000355.hg
285834	TC6_mann_hap4000047.hg
285834	TC6_cox_hap2000053.hg
285834	TC6_apd_hap1000033.hg
285834	TC06002703.hg
285834	TC6_dbb_hap3000046.hg
3164	
3164	TC12002363.hg
333	TC19002106.hg
333	TC19000488.hg
333	
132158	
132158	TC03002345.hg
132158	TC03000332.hg
151050	TC02002730.hg
151050	
392307	TC09001065.hg
392307	
4100	TC0X001511.hg
4100	TC0X002282.hg
2038	
2038	TC15002508.hg
2038	TC15001273.hg
55765	
55765	TC01001653.hg
260429	TC16000792.hg
3636	
3636	TC11000756.hg
1192	TC6_mann_hap4000206.hg
1192	TC6_dbb_hap3000236.hg
1192	TC06004119.hg
1192	TC6_mcf_hap5000221.hg
1192	TC6_cox_hap2000255.hg
1192	TC6_ssto_hap7000209.hg
1192	TC6_qbl_hap6000233.hg
129049	TC22001029.hg
129049	TC22000158.hg
129049	
29100	TC16000535.hg
29100	
121441	TC12000749.hg
121441	
727993	TC20001058.hg
727993	TC20000020.hg
29982	TC10000385.hg
3217	TC17002919.hg
3217	
100631383	
8545	TC03001588.hg
8545	
3897	TC0X002307.hg
3897	
29113	TC6_qbl_hap6000139.hg
29113	TC6_dbb_hap3000138.hg
29113	TC6_mcf_hap5000126.hg
29113	TC06001517.hg
29113	TC6_mann_hap4000126.hg
29113	TC6_cox_hap2000149.hg
105369550	TC11002421.hg
6332	TC02002500.hg
6332	TC02004677.hg
6332	
10987	
219473	
122876	TC14001205.hg
10788	TC05000368.hg
10788	
149428	TC01001199.hg
149428	
23471	TC08001312.hg
23471	
79339	ADDON002659.hg
79339	TC11001334.hg
147138	
147138	TC17000894.hg
6795	TC19000935.hg
6795	
10318	TC05003310.hg
10318	
10318	TC05001946.hg
29087	TC11002474.hg
29087	
170572	TC03000990.hg
220729	
220729	TC03002180.hg
435	
10555	TC09001738.hg
3082	TC07001562.hg
3082	
5313	TC01003312.hg
53827	
53827	TC19002097.hg
53827	TC19000461.hg
100288831	TC03000034.hg
269	TC12000438.hg
269	
23268	TC10001585.hg
23268	
4209	TC01005861.hg
4209	TC01003341.hg
4209	
282763	
100506033	TC19001726.hg
100506033	TC19002547.hg
440944	
440944	TC03002795.hg
7142	TC16000863.hg
10521	TC22001345.hg
10521	
10521	TC22000791.hg
4051	TC19000274.hg
4051	
151475	TC02002855.hg
151475	TC02004846.hg
8202	TC20000372.hg
8202	
5625	TC22000488.hg
5625	
8728	TC05001986.hg
8728	
5768	TC01004863.hg
5768	TC01001559.hg
5768	ADDON002362.hg
5768	
131831	
131831	TC03001900.hg
9592	TC19000237.hg
100288846	TC14001066.hg
100288846	TC14001980.hg
117153	
117153	TC14002295.hg
284129	
284129	TC17000917.hg
80115	TC22000785.hg
80115	
26354	TC03000340.hg
26354	
26354	TC03000339.hg
85407	TC16001546.hg
85407	TC16000440.hg
85407	
100133234	TC08001222.hg
100133234	TC08002333.hg
117854	TC11003441.hg
117854	
79080	TC11000518.hg
79080	
128864	TC20000232.hg
128864	
60672	
60672	TC01000153.hg
170487	TC20000233.hg
9662	
9662	TC04000327.hg
130355	TC02002253.hg
130355	
728081	TC04001779.hg
728081	TC04002858.hg
105375844	TC08000379.hg
8651	TC16000862.hg
2954	TC14000489.hg
2954	
3574	
3574	TC08001350.hg
5620	TC16000866.hg
170680	TC6_mcf_hap5000128.hg
170680	TC6_mann_hap4000128.hg
170680	TC6_dbb_hap3000140.hg
170680	TC6_cox_hap2000151.hg
170680	TC06001519.hg
170680	TC6_qbl_hap6000141.hg
105369139	
284119	TC17001532.hg
1041	TC06001518.hg
1041	TC6_cox_hap2000150.hg
3815	TC04000313.hg
3815	
147694	TC19002663.hg
147694	
100270680	TC08002522.hg
100270680	
63941	
63941	TC20000772.hg
51550	TC14001528.hg
51550	TC14001529.hg
51550	
1392	TC08001283.hg
84681	TC09001064.hg
84681	
1188	TC01006288.hg
1188	
8544	
8544	TC0X002327.hg
8544	TC0X001995.hg
10054	
10054	TC19000444.hg
503618	TC08000922.hg
503618	TC08000048.hg
51367	TC12002049.hg
51367	
55937	TC6_mcf_hap5000058.hg
55937	TC6_qbl_hap6000063.hg
55937	TC6_ssto_hap7000059.hg
55937	TC06000377.hg
55937	TC6_dbb_hap3000063.hg
55937	TC6_mann_hap4000063.hg
55937	TC6_cox_hap2000072.hg
284348	TC19001596.hg
284348	
284348	TC19002502.hg
284348	TC19001597.hg
85417	TC0X001706.hg
85417	TC0X000288.hg
85417	
79086	
79086	TC19002369.hg
56262	TC09000704.hg
56262	
503841	TC08000047.hg
503841	TC08000923.hg
21	TC16000783.hg
21	
101928085	TC03000817.hg
5279	
1349	TC0X000423.hg
1349	
504180	TC08000928.hg
504180	TC08000038.hg
504180	TC08002199.hg
392309	TC09001066.hg
392309	ADDON002593.hg
56246	TC21000115.hg
56246	
101929162	
101929162	TC12002559.hg
101929162	TC12000831.hg
131583	TC03001077.hg
131583	TC03002740.hg
400073	
646962	TC09000198.hg
9679	
101927009	
5619	TC16000867.hg
5619	TC16001768.hg
11108	TC12001928.hg
11108	
100507308	
100507308	TC06004151.hg
100507308	TC06003858.hg
11137	TC12000830.hg
11137	
170679	TC6_dbb_hap3000047.hg
170679	TC6_cox_hap2000054.hg
170679	TC6_qbl_hap6000047.hg
6478	TC03001901.hg
6478	
503614	TC08000927.hg
503614	TC08000039.hg
285381	TC03001215.hg
4105	TC0X000739.hg
4105	TC0X001505.hg
100131608	TC08000926.hg
100131608	TC08000040.hg
6881	18671325
6881	18671315
6881	18671316
6881	18671320
6881	18671321
6881	18671319
6881	18671323
6881	18671318
6881	TC11001360.hg
6881	18671322
6881	18671324
6881	18671317
6881	TC11003034.hg
6881	18671326
6881	TC11001361.hg
6881	18671327
6881	18674313
1660	TC01001582.hg
1660	TC01004881.hg
1660	
883	TC09001640.hg
883	
23418	
23418	TC01001635.hg
54973	
285154	
285154	TC02003170.hg
285154	TC02000241.hg
23753	TC22000095.hg
138311	TC09000820.hg
158376	TC09000199.hg
158376	ADDON002343.hg
158376	TC09001897.hg
27283	
27283	TC06000672.hg
4170	TC01005816.hg
4170	TC01003205.hg
4170	
8515	TC01001095.hg
8515	
79730	TC04000248.hg
79730	
100507391	TC03002742.hg
100507391	TC03001079.hg
100507391	
55079	TC03001515.hg
64943	
84973	TC09002860.hg
84973	
84973	TC09001739.hg
2657	TC19001294.hg
2657	
10715	TC19001294.hg
10715	
8915	TC01002828.hg
8915	
55591	
55591	TC12002523.hg
55591	TC12000733.hg
83873	TC01000946.hg
83873	
100462981	TC03002998.hg
55208	TC13000895.hg
55208	
2632	TC03001575.hg
2632	
9537	
387644	
387644	TC10001122.hg
5409	TC17000479.hg
5409	
157753	TC08002470.hg
157753	TC08001525.hg
6556	TC02001300.hg
6556	
79616	
166655	TC04000825.hg
166655	
7153	TC17002618.hg
7153	TC17001462.hg
7153	
51433	18670994
51433	18670995
51433	18670998
51433	18670997
51433	18670999
51433	18670996
51433	18671015
51433	18671004
51433	18671006
51433	18671001
51433	18671013
51433	18671012
51433	18671019
51433	18671009
51433	18671005
51433	18671002
51433	18671010
51433	18671011
51433	18671017
51433	18671020
51433	18671026
51433	18671022
51433	18671025
51433	18671021
51433	TC12002062.hg
51433	18671024
51433	18671023
51433	18671028
51433	18671003
51433	18671016
51433	18671000
51433	18671007
51433	18672546
51433	18671008
51433	18671018
51433	18671014
51433	18672567
51433	18672565
51433	18672566
51433	18672570
51433	18672572
51433	18672571
51433	18672573
51433	18672587
51433	18671027
51433	18672617
4101	TC0X000740.hg
4101	TC0X001504.hg
4101	
83452	TC04000685.hg
83452	TC04000686.hg
387	18670082
387	18670081
387	18670076
387	18670078
387	18670080
387	18670077
387	TC03001408.hg
387	18670083
387	18674490
387	18674513
3746	TC11002582.hg
3746	TC11000233.hg
3746	TC11002583.hg
3746	
162972	
162972	TC19001898.hg
162972	ADDON002560.hg
9970	
9970	TC01003423.hg
50674	TC10001357.hg
90507	TC17001628.hg
90507	
94160	TC16001093.hg
94160	
7086	TC03001466.hg
7086	
132946	TC04000333.hg
399818	
7401	
10232	TC16000022.hg
10232	TC16001373.hg
10232	
64641	TC08001073.hg
64641	
22837	TC02004669.hg
22837	
9406	TC01002775.hg
9406	TC01002776.hg
9406	
50616	TC12002949.hg
50616	TC12001698.hg
84709	TC04002948.hg
133584	TC05000174.hg
133584	
51754	
51754	TC09000196.hg
114883	TC01004381.hg
114883	TC01000631.hg
114883	
114883	TC01000632.hg
219	TC09000222.hg
142891	
142891	TC10000484.hg
79591	
79591	TC10001615.hg
282996	TC10000804.hg
282996	
100506564	TC04000334.hg
100506564	TC04002028.hg
100506564	
130540	TC02002673.hg
130540	
79901	
79901	TC02001021.hg
80007	TC10001717.hg
80007	
57169	TC20000924.hg
57169	
118672	
64376	TC10001718.hg
64376	
3770	TC19002644.hg
51207	
51207	TC10001428.hg
144195	TC12002734.hg
144195	TC12001168.hg
144195	
83743	TC19002645.hg
83743	
84901	
84901	TC16000313.hg
26070	TC11003177.hg
26070	TC11001856.hg
26070	
7356	TC11000552.hg
7356	
9266	TC19000704.hg
9266	
26974	TC19002509.hg
26974	TC19002711.hg
26974	
23299	TC09001340.hg
284379	TC19002574.hg
284379	TC19001818.hg
284379	TC19002575.hg
2170	TC01002452.hg
2170	
219770	TC10000241.hg
149111	
149111	TC01005061.hg
8325	TC10001179.hg
102578074	
164045	
164045	TC01002862.hg
2070	TC06003061.hg
2070	TC06000999.hg
2070	TC06003060.hg
2070	
22820	TC03000689.hg
22820	
100129716	TC05000446.hg
100129716	TC05002505.hg
727832	TC15001063.hg
727832	TC15000026.hg
727832	TC15001093.hg
727832	TC15000139.hg
727832	TC15002438.hg
727832	TC15001012.hg
727832	TC15001059.hg
503834	TC19000813.hg
2166	TC01000585.hg
2166	
23446	TC09000535.hg
23446	
4000	
58508	
58508	TC07002045.hg
79142	TC17001080.hg
79142	
23215	
23215	TC01001493.hg
7862	TC03000041.hg
7862	
100652997	ADDON001709.hg
100652997	ADDON000051.hg
55203	TC04001089.hg
84102	TC12001909.hg
84102	
9093	TC16000130.hg
23358	TC01002697.hg
23358	TC01005507.hg
23358	TC01005508.hg
23358	
54915	TC20001026.hg
54915	
3071	TC12000467.hg
3071	
4717	
4717	TC04002949.hg
105373373	TC0X002281.hg
105373373	TC0X001510.hg
29950	TC19001540.hg
29950	ADDON002635.hg
8031	TC10002068.hg
8031	TC10000338.hg
127247	TC01002794.hg
127247	TC01005563.hg
128308	
128308	TC01003910.hg
3400	TC06000126.hg
100507127	TC10000062.hg
9754	
9754	TC0X000361.hg
7771	TC19002710.hg
7771	
84134	TC01001383.hg
84134	
120237	TC11001488.hg
100506343	ADDON002339.hg
100506343	TC01000980.hg
100506343	TC01004622.hg
9609	TC22000128.hg
9609	
220323	TC11001098.hg
220323	
220323	TC11001099.hg
79671	
79671	TC11001087.hg
114786	TC08000380.hg
114786	TC08000378.hg
115353	TC01000659.hg
115353	
56890	
56890	TC12001699.hg
5693	
5693	TC14000946.hg
494115	
116933	TC03000819.hg
116933	TC03002600.hg
8636	TC09002358.hg
8636	TC09000841.hg
29882	
29882	TC09001762.hg
5698	TC6_cox_hap2000259.hg
5698	TC6_dbb_hap3000226.hg
5698	TC6_mann_hap4000190.hg
5698	TC06004082.hg
5698	TC6_ssto_hap7000193.hg
5698	TC6_apd_hap1000122.hg
5698	TC6_qbl_hap6000215.hg
5698	TC6_mcf_hap5000202.hg
91526	
91526	TC02004761.hg
